student_id,cohort,program,gender,region,guardian,has_internet,course_id,course,semester,enrollment_date,study_hours,attendance_pct,midterm_score,final_score,project_score,final_grade,passed
S0256,2024,Information Technology,F,Central,Sibling,True,C05,Machine Learning,Fall 2024,2024-09-02,22.1,63.3,82.0,36.5,82.9,C,True
S0256,2024,Information Technology,F,Central,Sibling,True,C06,Databases,Spring 2025,2025-01-13,27.3,87.9,56.6,76.6,85.4,B,True
S0257,2023,Information Technology,M,South,Mother,True,C01,Python Programming,Fall 2023,2023-09-04,20.7,68.5,48.8,57.2,45.9,D,True
S0257,2023,Information Technology,M,South,Mother,True,C02,Statistics,Spring 2024,2024-01-15,10.5,86.2,57.4,48.8,60.4,D,True
S0257,2023,Information Technology,M,South,Mother,True,C03,Data Structures,Fall 2023,2023-09-04,13.1,76.9,58.3,41.5,61.2,D,True
S0257,2023,Information Technology,M,South,Mother,True,C04,Linear Algebra,Spring 2024,2024-01-15,16.4,85.2,49.8,47.8,62.2,D,True
S0257,2023,Information Technology,M,South,Mother,True,C05,Machine Learning,Fall 2023,2023-09-04,16.1,98.2,60.6,94.8,59.5,B,True
S0257,2023,Information Technology,M,South,Mother,True,C06,Databases,Spring 2024,2024-01-15,16.3,62.9,88.3,61.0,69.3,B,True
S0258,2022,Computer Science,F,East,Sibling,False,C01,Python Programming,Fall 2022,2022-09-05,16.6,66.3,66.2,30.0,49.3,D,True
S0258,2022,Computer Science,F,East,Sibling,False,C02,Statistics,Spring 2023,2023-01-16,15.4,81.2,56.8,73.8,44.7,C,True
S0258,2022,Computer Science,F,East,Sibling,False,C03,Data Structures,Fall 2022,2022-09-05,24.5,62.7,55.8,56.0,52.1,D,True
S0258,2022,Computer Science,F,East,Sibling,False,C04,Linear Algebra,Spring 2023,2023-01-16,18.9,63.6,50.0,27.9,57.5,F,False
S0258,2022,Computer Science,F,East,Sibling,False,C05,Machine Learning,Fall 2022,2022-09-05,17.4,78.7,46.6,79.1,81.6,C,True
S0258,2022,Computer Science,F,East,Sibling,False,C06,Databases,Spring 2023,2023-01-16,13.2,56.2,42.3,46.3,83.3,D,True
S0259,2022,Computer Science,M,East,Mother,True,C01,Python Programming,Fall 2022,2022-09-05,11.7,92.1,75.5,54.8,47.1,C,True
S0259,2022,Computer Science,M,East,Mother,True,C02,Statistics,Spring 2023,2023-01-16,22.8,76.0,,92.5,67.5,B,True
S0259,2022,Computer Science,M,East,Mother,True,C03,Data Structures,Fall 2022,2022-09-05,16.0,52.7,39.1,32.2,77.5,D,True
S0259,2022,Computer Science,M,East,Mother,True,C04,Linear Algebra,Spring 2023,2023-01-16,12.9,100.0,61.1,42.0,78.9,C,True
S0259,2022,Computer Science,M,East,Mother,True,C05,Machine Learning,Fall 2022,2022-09-05,15.7,,57.1,59.4,63.1,C,True
S0259,2022,Computer Science,M,East,Mother,True,C06,Databases,Spring 2023,2023-01-16,22.9,71.9,58.9,51.3,61.8,C,True
S0260,2023,Data Science,F,West,Other,True,C01,Python Programming,Fall 2023,2023-09-04,23.0,75.7,67.6,55.9,65.4,C,True
S0260,2023,Data Science,F,West,Other,True,C02,Statistics,Spring 2024,2024-01-15,20.3,81.9,91.1,69.7,49.3,B,True
S0260,2023,Data Science,F,West,Other,True,C03,Data Structures,Fall 2023,2023-09-04,32.1,97.1,65.6,86.0,64.6,B,True
S0260,2023,Data Science,F,West,Other,True,C04,Linear Algebra,Spring 2024,2024-01-15,25.8,88.4,68.9,100.0,65.8,B,True
S0260,2023,Data Science,F,West,Other,True,C05,Machine Learning,Fall 2023,2023-09-04,28.3,73.9,67.8,61.4,65.3,C,True
S0260,2023,Data Science,F,West,Other,True,C06,Databases,Spring 2024,2024-01-15,17.3,81.5,68.2,57.9,53.3,C,True
S0261,2023,Computer Science,F,West,Father,True,C01,Python Programming,Fall 2023,2023-09-04,28.3,95.1,61.0,72.4,60.7,C,True
S0261,2023,Computer Science,F,West,Father,True,C02,Statistics,Spring 2024,2024-01-15,27.3,87.6,55.7,65.7,76.2,C,True
S0261,2023,Computer Science,F,West,Father,True,C03,Data Structures,Fall 2023,2023-09-04,20.8,80.9,67.1,55.7,62.0,C,True
S0261,2023,Computer Science,F,West,Father,True,C04,Linear Algebra,Spring 2024,2024-01-15,17.2,87.2,47.6,67.8,74.7,C,True
S0261,2023,Computer Science,F,West,Father,True,C05,Machine Learning,Fall 2023,2023-09-04,29.5,83.3,44.7,79.8,61.6,C,True
S0261,2023,Computer Science,F,West,Father,True,C06,Databases,Spring 2024,2024-01-15,17.6,66.9,60.3,52.2,64.7,C,True
S0262,2023,Information Technology,M,South,Mother,True,C01,Python Programming,Fall 2023,2023-09-04,19.2,50.8,67.4,53.4,66.8,C,True
S0262,2023,Information Technology,M,South,Mother,True,C02,Statistics,Spring 2024,2024-01-15,26.2,70.6,,65.7,71.5,C,True
S0262,2023,Information Technology,M,South,Mother,True,C03,Data Structures,Fall 2023,2023-09-04,23.0,68.4,52.5,61.0,58.3,C,True
S0262,2023,Information Technology,M,South,Mother,True,C04,Linear Algebra,Spring 2024,2024-01-15,7.2,100.0,53.9,85.1,67.1,B,True
S0262,2023,Information Technology,M,South,Mother,True,C05,Machine Learning,Fall 2023,2023-09-04,18.0,100.0,83.7,68.9,53.5,C,True
S0262,2023,Information Technology,M,South,Mother,True,C06,Databases,Spring 2024,2024-01-15,26.9,99.5,69.9,66.0,82.1,B,True
S0263,2022,Data Science,F,Central,Father,False,C01,Python Programming,Fall 2022,2022-09-05,21.2,,47.8,46.4,76.8,D,True
S0263,2022,Data Science,F,Central,Father,False,C02,Statistics,Spring 2023,2023-01-16,16.1,66.0,54.7,46.4,60.7,D,True
S0263,2022,Data Science,F,Central,Father,False,C03,Data Structures,Fall 2022,2022-09-05,16.7,72.2,52.2,49.5,69.4,C,True
S0263,2022,Data Science,F,Central,Father,False,C04,Linear Algebra,Spring 2023,2023-01-16,18.9,84.2,67.8,49.5,53.0,C,True
S0263,2022,Data Science,F,Central,Father,False,C05,Machine Learning,Fall 2022,2022-09-05,22.9,66.2,64.0,25.0,59.0,D,True
S0263,2022,Data Science,F,Central,Father,False,C06,Databases,Spring 2023,2023-01-16,12.2,65.1,17.0,37.4,71.5,F,False
S0264,2023,Computer Science,F,South,Other,True,C01,Python Programming,Fall 2023,2023-09-04,2.0,50.5,66.6,56.1,51.1,C,True
S0264,2023,Computer Science,F,South,Other,True,C02,Statistics,Spring 2024,2024-01-15,9.6,44.9,51.6,59.0,71.4,C,True
S0264,2023,Computer Science,F,South,Other,True,C03,Data Structures,Fall 2023,2023-09-04,18.4,71.0,60.3,58.5,60.5,C,True
S0264,2023,Computer Science,F,South,Other,True,C04,Linear Algebra,Spring 2024,2024-01-15,20.3,52.7,63.9,52.7,63.2,C,True
S0264,2023,Computer Science,F,South,Other,True,C05,Machine Learning,Fall 2023,2023-09-04,12.4,58.5,70.6,52.8,64.5,C,True
S0264,2023,Computer Science,F,South,Other,True,C06,Databases,Spring 2024,2024-01-15,14.7,79.6,43.4,64.0,58.9,C,True
S0265,2023,Engineering,F,Central,Mother,False,C01,Python Programming,Fall 2023,2023-09-04,20.9,50.9,49.8,35.4,60.2,D,True
S0265,2023,Engineering,F,Central,Mother,False,C02,Statistics,Spring 2024,2024-01-15,26.3,80.5,54.4,48.4,50.7,D,True
S0265,2023,Engineering,F,Central,Mother,False,C03,Data Structures,Fall 2023,2023-09-04,19.4,69.8,72.9,52.2,60.8,C,True
S0265,2023,Engineering,F,Central,Mother,False,C04,Linear Algebra,Spring 2024,2024-01-15,19.2,69.4,48.4,59.2,75.4,C,True
S0265,2023,Engineering,F,Central,Mother,False,C05,Machine Learning,Fall 2023,2023-09-04,22.4,91.3,52.2,58.0,58.8,C,True
S0265,2023,Engineering,F,Central,Mother,False,C06,Databases,Spring 2024,2024-01-15,18.9,88.2,51.1,70.6,70.3,C,True
S0266,2024,Computer Science,M,East,Sibling,False,C01,Python Programming,Fall 2024,2024-09-02,23.0,61.6,57.2,60.5,48.6,C,True
S0266,2024,Computer Science,M,East,Sibling,False,C02,Statistics,Spring 2025,2025-01-13,15.0,75.6,46.5,55.5,61.1,D,True
S0266,2024,Computer Science,M,East,Sibling,False,C03,Data Structures,Fall 2024,2024-09-02,12.7,100.0,58.1,41.4,50.2,D,True
S0266,2024,Computer Science,M,East,Sibling,False,C04,Linear Algebra,Spring 2025,2025-01-13,8.5,87.8,50.7,62.0,68.6,C,True
S0266,2024,Computer Science,M,East,Sibling,False,C05,Machine Learning,Fall 2024,2024-09-02,5.9,62.7,46.9,78.0,76.8,C,True
S0266,2024,Computer Science,M,East,Sibling,False,C06,Databases,Spring 2025,2025-01-13,13.3,62.6,,71.6,57.7,C,True
S0267,2023,Computer Science,M,North,Father,False,C01,Python Programming,Fall 2023,2023-09-04,6.4,75.8,39.5,45.0,53.0,D,True
S0267,2023,Computer Science,M,North,Father,False,C02,Statistics,Spring 2024,2024-01-15,19.5,71.7,60.3,44.1,68.1,D,True
S0267,2023,Computer Science,M,North,Father,False,C03,Data Structures,Fall 2023,2023-09-04,12.4,,76.1,51.1,48.6,C,True
S0267,2023,Computer Science,M,North,Father,False,C04,Linear Algebra,Spring 2024,2024-01-15,20.0,65.9,70.1,47.1,75.3,C,True
S0267,2023,Computer Science,M,North,Father,False,C05,Machine Learning,Fall 2023,2023-09-04,27.8,77.5,86.7,58.6,65.3,C,True
S0267,2023,Computer Science,M,North,Father,False,C06,Databases,Spring 2024,2024-01-15,6.5,63.1,59.9,24.2,64.9,D,True
S0268,2024,Computer Science,Other,West,Other,True,C01,Python Programming,Fall 2024,2024-09-02,25.3,80.5,81.6,75.0,63.7,B,True
S0268,2024,Computer Science,Other,West,Other,True,C02,Statistics,Spring 2025,2025-01-13,17.7,77.6,36.8,59.3,67.2,D,True
S0268,2024,Computer Science,Other,West,Other,True,C03,Data Structures,Fall 2024,2024-09-02,19.3,61.4,37.8,69.7,58.5,C,True
S0268,2024,Computer Science,Other,West,Other,True,C04,Linear Algebra,Spring 2025,2025-01-13,7.2,83.3,75.9,71.4,44.1,C,True
S0268,2024,Computer Science,Other,West,Other,True,C05,Machine Learning,Fall 2024,2024-09-02,21.7,81.2,32.0,61.2,75.7,C,True
S0268,2024,Computer Science,Other,West,Other,True,C06,Databases,Spring 2025,2025-01-13,20.7,69.5,49.0,62.3,68.0,C,True
S0269,2022,Computer Science,F,North,Mother,True,C01,Python Programming,Fall 2022,2022-09-05,18.6,91.4,61.0,45.4,71.9,C,True
S0269,2022,Computer Science,F,North,Mother,True,C02,Statistics,Spring 2023,2023-01-16,9.1,100.0,72.9,57.7,56.1,C,True
S0269,2022,Computer Science,F,North,Mother,True,C03,Data Structures,Fall 2022,2022-09-05,33.8,65.8,85.6,67.1,85.7,B,True
S0269,2022,Computer Science,F,North,Mother,True,C04,Linear Algebra,Spring 2023,2023-01-16,23.6,84.9,78.9,60.5,68.9,C,True
S0269,2022,Computer Science,F,North,Mother,True,C05,Machine Learning,Fall 2022,2022-09-05,22.0,71.7,65.0,64.9,59.8,C,True
S0269,2022,Computer Science,F,North,Mother,True,C06,Databases,Spring 2023,2023-01-16,17.3,98.6,78.6,70.3,59.2,B,True
S0270,2024,Computer Science,F,West,Mother,False,C01,Python Programming,Fall 2024,2024-09-02,10.9,76.7,58.6,47.7,49.7,D,True
S0270,2024,Computer Science,F,West,Mother,False,C02,Statistics,Spring 2025,2025-01-13,13.0,94.9,58.4,49.7,61.2,C,True
S0270,2024,Computer Science,F,West,Mother,False,C03,Data Structures,Fall 2024,2024-09-02,24.3,55.9,68.1,55.8,61.7,C,True
S0270,2024,Computer Science,F,West,Mother,False,C04,Linear Algebra,Spring 2025,2025-01-13,6.3,63.6,57.3,33.3,43.4,F,False
S0270,2024,Computer Science,F,West,Mother,False,C05,Machine Learning,Fall 2024,2024-09-02,15.6,73.1,67.3,71.7,80.6,B,True
S0270,2024,Computer Science,F,West,Mother,False,C06,Databases,Spring 2025,2025-01-13,22.9,68.2,66.4,60.5,77.7,C,True
S0271,2022,Computer Science,F,North,Other,True,C01,Python Programming,Fall 2022,2022-09-05,15.1,73.5,57.2,38.9,81.2,D,True
S0271,2022,Computer Science,F,North,Other,True,C02,Statistics,Spring 2023,2023-01-16,27.1,65.5,40.8,79.7,55.9,C,True
S0271,2022,Computer Science,F,North,Other,True,C03,Data Structures,Fall 2022,2022-09-05,20.7,87.7,72.3,73.9,59.6,C,True
S0271,2022,Computer Science,F,North,Other,True,C04,Linear Algebra,Spring 2023,2023-01-16,28.9,54.0,56.9,45.9,61.7,D,True
S0271,2022,Computer Science,F,North,Other,True,C05,Machine Learning,Fall 2022,2022-09-05,26.0,78.4,59.5,65.6,80.6,C,True
S0271,2022,Computer Science,F,North,Other,True,C06,Databases,Spring 2023,2023-01-16,13.2,82.1,66.2,45.9,73.6,C,True
S0272,2022,Computer Science,M,South,Father,True,C01,Python Programming,Fall 2022,2022-09-05,21.7,58.0,53.4,53.2,69.3,C,True
S0272,2022,Computer Science,M,South,Father,True,C02,Statistics,Spring 2023,2023-01-16,8.2,83.2,64.2,59.3,68.0,C,True
S0272,2022,Computer Science,M,South,Father,True,C03,Data Structures,Fall 2022,2022-09-05,35.8,92.6,67.4,68.9,41.6,C,True
S0272,2022,Computer Science,M,South,Father,True,C04,Linear Algebra,Spring 2023,2023-01-16,14.2,53.5,42.7,61.6,65.4,C,True
S0272,2022,Computer Science,M,South,Father,True,C05,Machine Learning,Fall 2022,2022-09-05,24.8,80.5,75.1,37.9,55.9,D,True
S0272,2022,Computer Science,M,South,Father,True,C06,Databases,Spring 2023,2023-01-16,25.6,100.0,67.3,63.0,48.8,C,True
S0273,2024,Computer Science,Other,West,Father,True,C01,Python Programming,Fall 2024,2024-09-02,38.7,63.9,91.3,82.7,60.4,B,True
S0273,2024,Computer Science,Other,West,Father,True,C02,Statistics,Spring 2025,2025-01-13,16.4,,73.8,71.9,66.6,B,True
S0273,2024,Computer Science,Other,West,Father,True,C03,Data Structures,Fall 2024,2024-09-02,19.2,46.9,58.8,55.8,54.3,C,True
S0273,2024,Computer Science,Other,West,Father,True,C04,Linear Algebra,Spring 2025,2025-01-13,31.5,78.3,79.1,69.1,50.7,C,True
S0273,2024,Computer Science,Other,West,Father,True,C05,Machine Learning,Fall 2024,2024-09-02,15.7,59.2,59.0,72.3,75.9,C,True
S0273,2024,Computer Science,Other,West,Father,True,C06,Databases,Spring 2025,2025-01-13,3.7,57.1,32.4,58.7,57.5,D,True
S0274,2023,Data Science,M,Central,Mother,True,C01,Python Programming,Fall 2023,2023-09-04,20.7,52.7,44.2,60.2,80.5,C,True
S0274,2023,Data Science,M,Central,Mother,True,C02,Statistics,Spring 2024,2024-01-15,3.0,89.3,52.5,40.8,48.1,D,True
S0274,2023,Data Science,M,Central,Mother,True,C03,Data Structures,Fall 2023,2023-09-04,16.3,56.9,61.1,54.9,89.9,C,True
S0274,2023,Data Science,M,Central,Mother,True,C04,Linear Algebra,Spring 2024,2024-01-15,19.2,59.5,61.4,71.4,69.2,C,True
S0274,2023,Data Science,M,Central,Mother,True,C05,Machine Learning,Fall 2023,2023-09-04,12.1,97.1,76.6,71.5,79.3,B,True
S0274,2023,Data Science,M,Central,Mother,True,C06,Databases,Spring 2024,2024-01-15,25.5,65.1,94.8,68.2,47.4,B,True
S0275,2023,Information Technology,M,East,Father,False,C01,Python Programming,Fall 2023,2023-09-04,26.2,83.2,50.9,81.6,69.9,C,True
S0275,2023,Information Technology,M,East,Father,False,C02,Statistics,Spring 2024,2024-01-15,21.6,69.5,50.0,55.6,49.0,D,True
S0275,2023,Information Technology,M,East,Father,False,C03,Data Structures,Fall 2023,2023-09-04,4.1,60.1,,19.6,60.8,F,False
S0275,2023,Information Technology,M,East,Father,False,C04,Linear Algebra,Spring 2024,2024-01-15,8.8,65.2,53.8,45.8,65.6,D,True
S0275,2023,Information Technology,M,East,Father,False,C05,Machine Learning,Fall 2023,2023-09-04,5.0,63.7,46.7,33.1,46.1,F,False
S0275,2023,Information Technology,M,East,Father,False,C06,Databases,Spring 2024,2024-01-15,14.6,75.0,37.2,69.3,67.1,C,True
S0276,2023,Data Science,F,North,Father,False,C01,Python Programming,Fall 2023,2023-09-04,15.0,70.5,75.7,63.2,39.3,C,True
S0276,2023,Data Science,F,North,Father,False,C02,Statistics,Spring 2024,2024-01-15,24.3,81.1,39.2,65.8,65.2,C,True
S0276,2023,Data Science,F,North,Father,False,C03,Data Structures,Fall 2023,2023-09-04,28.5,81.2,61.7,80.6,86.3,B,True
S0276,2023,Data Science,F,North,Father,False,C04,Linear Algebra,Spring 2024,2024-01-15,21.0,78.8,58.9,89.9,55.1,B,True
S0276,2023,Data Science,F,North,Father,False,C05,Machine Learning,Fall 2023,2023-09-04,7.6,72.2,46.8,58.3,61.0,C,True
S0276,2023,Data Science,F,North,Father,False,C06,Databases,Spring 2024,2024-01-15,25.6,98.8,66.9,65.8,70.4,C,True
S0277,2024,Data Science,M,South,Father,True,C01,Python Programming,Fall 2024,2024-09-02,16.8,53.1,59.8,51.7,65.4,C,True
S0277,2024,Data Science,M,South,Father,True,C02,Statistics,Spring 2025,2025-01-13,12.1,70.0,,46.8,61.0,D,True
S0277,2024,Data Science,M,South,Father,True,C03,Data Structures,Fall 2024,2024-09-02,20.2,59.1,76.0,74.4,59.4,B,True
S0277,2024,Data Science,M,South,Father,True,C04,Linear Algebra,Spring 2025,2025-01-13,16.9,80.4,63.4,71.0,69.7,C,True
S0277,2024,Data Science,M,South,Father,True,C05,Machine Learning,Fall 2024,2024-09-02,21.7,69.4,72.3,70.8,65.2,C,True
S0277,2024,Data Science,M,South,Father,True,C06,Databases,Spring 2025,2025-01-13,19.1,72.9,83.1,53.3,65.0,C,True
S0278,2022,Data Science,M,Central,Father,True,C01,Python Programming,Fall 2022,2022-09-05,13.9,67.9,54.2,60.0,54.8,C,True
S0278,2022,Data Science,M,Central,Father,True,C02,Statistics,Spring 2023,2023-01-16,3.2,87.8,79.8,54.4,78.3,C,True
S0278,2022,Data Science,M,Central,Father,True,C03,Data Structures,Fall 2022,2022-09-05,14.8,39.5,54.0,77.9,72.8,C,True
S0278,2022,Data Science,M,Central,Father,True,C04,Linear Algebra,Spring 2023,2023-01-16,24.8,73.7,96.3,59.6,79.2,B,True
S0278,2022,Data Science,M,Central,Father,True,C05,Machine Learning,Fall 2022,2022-09-05,15.0,90.3,66.9,69.0,51.1,C,True
S0278,2022,Data Science,M,Central,Father,True,C06,Databases,Spring 2023,2023-01-16,17.6,80.4,59.0,55.5,65.5,C,True
S0279,2022,Engineering,F,West,Sibling,False,C01,Python Programming,Fall 2022,2022-09-05,24.4,60.5,78.4,49.9,61.4,C,True
S0279,2022,Engineering,F,West,Sibling,False,C02,Statistics,Spring 2023,2023-01-16,16.3,66.4,55.2,57.5,58.9,C,True
S0279,2022,Engineering,F,West,Sibling,False,C03,Data Structures,Fall 2022,2022-09-05,20.1,75.6,57.5,82.1,62.1,C,True
S0279,2022,Engineering,F,West,Sibling,False,C04,Linear Algebra,Spring 2023,2023-01-16,8.0,68.0,49.3,39.8,61.7,D,True
S0279,2022,Engineering,F,West,Sibling,False,C05,Machine Learning,Fall 2022,2022-09-05,22.3,95.5,47.1,65.1,41.7,D,True
S0279,2022,Engineering,F,West,Sibling,False,C06,Databases,Spring 2023,2023-01-16,18.3,66.2,67.0,42.5,51.9,D,True
S0280,2022,Engineering,F,North,Mother,True,C01,Python Programming,Fall 2022,2022-09-05,12.5,100.0,61.2,64.3,61.0,C,True
S0280,2022,Engineering,F,North,Mother,True,C02,Statistics,Spring 2023,2023-01-16,29.6,63.6,75.4,73.4,77.8,B,True
S0280,2022,Engineering,F,North,Mother,True,C03,Data Structures,Fall 2022,2022-09-05,24.6,89.3,84.6,70.6,66.1,B,True
S0280,2022,Engineering,F,North,Mother,True,C04,Linear Algebra,Spring 2023,2023-01-16,15.2,58.5,66.6,37.7,60.5,D,True
S0280,2022,Engineering,F,North,Mother,True,C05,Machine Learning,Fall 2022,2022-09-05,13.7,81.8,63.4,72.4,73.7,B,True
S0280,2022,Engineering,F,North,Mother,True,C06,Databases,Spring 2023,2023-01-16,16.4,74.7,63.9,49.6,77.1,C,True
S0281,2024,Computer Science,F,South,Father,True,C01,Python Programming,Fall 2024,2024-09-02,14.8,100.0,74.0,79.8,56.0,B,True
S0281,2024,Computer Science,F,South,Father,True,C02,Statistics,Spring 2025,2025-01-13,19.3,72.4,56.0,57.2,59.3,C,True
S0281,2024,Computer Science,F,South,Father,True,C03,Data Structures,Fall 2024,2024-09-02,7.4,80.2,76.4,54.1,59.8,C,True
S0281,2024,Computer Science,F,South,Father,True,C04,Linear Algebra,Spring 2025,2025-01-13,17.8,59.4,,56.7,54.3,D,True
S0281,2024,Computer Science,F,South,Father,True,C05,Machine Learning,Fall 2024,2024-09-02,31.0,76.4,78.4,75.7,65.5,B,True
S0281,2024,Computer Science,F,South,Father,True,C06,Databases,Spring 2025,2025-01-13,10.7,95.7,70.4,48.1,68.8,C,True
S0282,2022,Computer Science,F,South,Mother,False,C01,Python Programming,Fall 2022,2022-09-05,14.4,64.3,54.0,49.4,72.4,C,True
S0282,2022,Computer Science,F,South,Mother,False,C02,Statistics,Spring 2023,2023-01-16,21.2,72.3,56.9,60.9,73.6,C,True
S0282,2022,Computer Science,F,South,Mother,False,C03,Data Structures,Fall 2022,2022-09-05,17.6,68.3,34.3,52.9,79.4,D,True
S0282,2022,Computer Science,F,South,Mother,False,C04,Linear Algebra,Spring 2023,2023-01-16,17.6,79.3,45.2,36.7,47.1,F,False
S0282,2022,Computer Science,F,South,Mother,False,C05,Machine Learning,Fall 2022,2022-09-05,14.5,100.0,51.1,63.7,71.0,C,True
S0282,2022,Computer Science,F,South,Mother,False,C06,Databases,Spring 2023,2023-01-16,13.0,79.5,78.6,43.2,55.2,C,True
S0283,2023,Computer Science,F,North,Mother,True,C01,Python Programming,Fall 2023,2023-09-04,22.8,62.3,54.5,65.3,80.5,C,True
S0283,2023,Computer Science,F,North,Mother,True,C02,Statistics,Spring 2024,2024-01-15,10.8,100.0,66.7,77.8,66.0,B,True
S0283,2023,Computer Science,F,North,Mother,True,C03,Data Structures,Fall 2023,2023-09-04,2.9,93.8,62.2,59.6,51.8,C,True
S0283,2023,Computer Science,F,North,Mother,True,C04,Linear Algebra,Spring 2024,2024-01-15,30.2,65.7,71.8,70.1,68.0,B,True
S0283,2023,Computer Science,F,North,Mother,True,C05,Machine Learning,Fall 2023,2023-09-04,26.7,80.7,,87.6,71.5,B,True
S0283,2023,Computer Science,F,North,Mother,True,C06,Databases,Spring 2024,2024-01-15,26.7,93.0,21.6,77.0,70.7,C,True
S0284,2023,Computer Science,F,Central,Mother,True,C01,Python Programming,Fall 2023,2023-09-04,19.8,85.2,61.4,86.1,75.1,B,True
S0284,2023,Computer Science,F,Central,Mother,True,C02,Statistics,Spring 2024,2024-01-15,26.1,90.3,66.1,83.8,70.2,B,True
S0284,2023,Computer Science,F,Central,Mother,True,C03,Data Structures,Fall 2023,2023-09-04,13.6,,40.5,73.3,59.2,C,True
S0284,2023,Computer Science,F,Central,Mother,True,C04,Linear Algebra,Spring 2024,2024-01-15,12.4,71.0,51.0,53.6,62.7,C,True
S0284,2023,Computer Science,F,Central,Mother,True,C05,Machine Learning,Fall 2023,2023-09-04,20.7,60.1,39.9,65.0,72.8,C,True
S0284,2023,Computer Science,F,Central,Mother,True,C06,Databases,Spring 2024,2024-01-15,29.0,90.0,100.0,100.0,51.4,A,True
S0285,2022,Data Science,M,West,Other,True,C01,Python Programming,Fall 2022,2022-09-05,21.5,73.9,72.3,61.1,61.7,C,True
S0285,2022,Data Science,M,West,Other,True,C02,Statistics,Spring 2023,2023-01-16,23.9,67.7,59.8,73.1,67.1,C,True
S0285,2022,Data Science,M,West,Other,True,C03,Data Structures,Fall 2022,2022-09-05,10.0,79.6,66.4,47.0,80.0,C,True
S0285,2022,Data Science,M,West,Other,True,C04,Linear Algebra,Spring 2023,2023-01-16,28.4,39.3,71.9,50.1,79.6,C,True
